key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,6.5249,m,18.1036,3.994444529,3.092,0,0,0,1,1,stim/sos.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,,,,,,,,,,,
,,z,3.797,6,2.1542,0,1,1,0,1,stim/sis.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,,,,,,,,,,,
,,,,,,,,,,,stim/sus.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,space,2.784,p,7.8221,3.005555471,1.9339,0,0,0,2,1,,
,,,,,,,,,,,stim/sos.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,m,4.0683,3.966666751,2.6119,0,1,1,1,1,,
,,,,,,,,,,,stim/sys.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,z,5.3163,4.95555581,1.8884,0,2,2,3,1,,
,,,,,,,,,,,stim/sis.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,z,1.8226,6.300000509,1.985,0,3,3,0,1,,
,,,,,,,,,,,stim/sus.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,p,3.5201,4.022222307,1.9706,1,0,4,2,1,,
,,,,,,,,,,,stim/sos.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,y,5.1663,3.005555471,1.6829,1,1,5,1,1,,
,,,,,,,,,,,stim/sis.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,z,5.1827,4.89444436,2.1003,1,2,6,0,1,,
,,,,,,,,,,,stim/sys.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,q,4.6034,3.45555581,1.452,1,3,7,3,1,,
,,,,,,,,,,,stim/sys.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,q,4.6479,2.927778032,1.7711,2,0,8,3,1,,
,,,,,,,,,,,stim/sis.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,z,7.4412,5.316666921,2.3705,2,1,9,0,1,,
,,,,,,,,,,,stim/sos.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,m,4.8023,2.972222222,2.2033,2,2,10,1,1,,
,,,,,,,,,,,stim/sus.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,p,4.5156,2.844444699,2.2187,2,3,11,2,1,,
,,,,,,,,,,,stim/sus.wav,60bec98ec93bac9b5a1d1786,001,2021-10-26_19h33.08.791,phoneme_categorization_task,2021.2.3,Win32,60.45949214,,,p,2.5503,2.844444699,1.3719,3,0,12,2,1,,
