key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,18.9783,z,19.7129,6.016666667,8.4972,0,0,0,0,1,stim/sis.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,,,,,,,,,,,
,,m,13.2929,4.011111111,4.0723,0,1,1,1,1,stim/sos.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,,,,,,,,,,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,space,7.1435,p,7.6934,5,3.4683,0,0,0,2,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,q,7.9432,2.022222222,1.9838,0,1,1,3,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,m,6.6513,5.005555556,1.5801,0,2,2,1,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,q,12.8711,6,2.1927,0,3,3,0,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,q,4.7898,6.038888889,1.704,1,0,4,0,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,p,3.7921,5,3.2668,1,1,5,2,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,m,5.9957,5.027777778,4.0966,1,2,6,1,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,v,13.9638,2.988888889,2.1335,1,3,7,3,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,m,4.4121,6,2.0894,2,0,8,1,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,p,3.0291,6,1.3409,2,1,9,2,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,z,12.4077,4.027777778,3.0768,2,2,10,0,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,v,12.8939,1.972222222,1.7447,2,3,11,3,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,v,2.3971,2.011111111,1.5406,3,0,12,3,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,m,5.381,5.983333333,3.902,3,1,13,1,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,p,2.6981,5.983333333,0.9967,3,2,14,2,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,q,9.845,5.983333333,1.4148,3,3,15,0,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,v,4.9354,2,3.0206,4,0,16,3,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,m,1.8637,6.005555556,1.8078,4,1,17,1,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,p,3.6106,6.005555556,0.9772,4,2,18,2,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,q,2.72,6.005555556,1.6969,4,3,19,0,1,,
,,,,,,,,,,,,,001,2021-10-26_17h13.36.025,phoneme_categorization_task,2021.2.3,Win32,59.87665409,,,,,,,,,,,,space,11.1705
