key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,12.873,z,12.287,5.65,2.794,0,0,0,0,1,stim/sis.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,,,,,,,,,,,
,,m,10.037,4.966666667,2.407,0,1,1,1,1,stim/sos.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,,,,,,,,,,,
,,,,,,,,,,,stim/sis.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,space,2.099,z,5.147,6.366666667,0.845,0,0,0,0,1,,
,,,,,,,,,,,stim/sys.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,g,6.369,4.016666667,1.258,0,1,1,3,1,,
,,,,,,,,,,,stim/sos.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,m,7.273,6.011111111,1.198,0,2,2,1,1,,
,,,,,,,,,,,stim/sus.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,p,22.745,2.016666667,1.119,0,3,3,2,1,,
,,,,,,,,,,,stim/sus.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,p,8.565,1.577777778,0.979,1,0,4,2,1,,
,,,,,,,,,,,stim/sos.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,m,7.877,5.1,0.992,1,1,5,1,1,,
,,,,,,,,,,,stim/sys.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,p,6.519,3.055555556,0.996,1,2,6,3,1,,
,,,,,,,,,,,stim/sis.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,z,6.312,6.066666667,1.231,1,3,7,0,1,,
,,,,,,,,,,,stim/sos.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,m,6.836,6.022222222,0.885,2,0,8,1,1,,
,,,,,,,,,,,stim/sis.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,z,2.396,6.238888889,0.939,2,1,9,0,1,,
,,,,,,,,,,,stim/sus.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,z,16.251,1.222222222,1.139,2,2,10,2,1,,
,,,,,,,,,,,stim/sys.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,g,9.658,1.75,0.832,2,3,11,3,1,,
,,,,,,,,,,,stim/sis.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,z,4.707,5.1,1.099,3,0,12,0,1,,
,,,,,,,,,,,stim/sys.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,g,7.031,2.855555556,0.918,3,1,13,3,1,,
,,,,,,,,,,,stim/sus.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,q,14.772,1.094444444,1.049,3,2,14,2,1,,
,,,,,,,,,,,stim/sos.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,m,10.113,4.905555556,0.891,3,3,15,1,1,,
,,,,,,,,,,,stim/sus.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,v,5.963,1.505555556,1.075,4,0,16,2,1,,
,,,,,,,,,,,stim/sys.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,v,13.794,2.077777778,0.659,4,1,17,3,1,,
,,,,,,,,,,,stim/sis.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,z,5.779,5.116666667,1.153,4,2,18,0,1,,
,,,,,,,,,,,stim/sos.wav,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,m,3.801,5.055555556,1.384,4,3,19,1,1,,
,,,,,,,,,,,,616aa4dd60a1b352bf22040b,001,2021-10-23_17h30.32.512,phoneme_categorization_task,2021.2.3,Win32,75.07507508,,,,,,,,,,,,space,1.273
