key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,6.0769,q,16.8989,5.95586586,5.6085,0,0,0,0,1,stim/sis.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,,
,,m,13.4498,4.978248596,2.4967,0,1,1,1,1,stim/sos.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,,
,,,,,,,,,,,stim/sis.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,space,1.9544,z,12.3687,6.983472824,3.2678,0,0,0,0,1,,
,,,,,,,,,,,stim/sys.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,v,3.6606,4.987039089,3.2153,0,1,1,3,1,,
,,,,,,,,,,,stim/sus.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,p,4.508,6.970315933,3.0458,0,2,2,2,1,,
,,,,,,,,,,,stim/sos.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,m,6.2691,6.991074562,2.2071,0,3,3,1,1,,
,,,,,,,,,,,stim/sis.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,z,10.7507,6.929422379,2.0844,1,0,4,0,1,,
,,,,,,,,,,,stim/sus.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,p,2.4559,6.980100632,1.7746,1,1,5,2,1,,
,,,,,,,,,,,stim/sos.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,m,3.9701,6.958497047,1.4981,1,2,6,1,1,,
,,,,,,,,,,,stim/sys.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,v,7.2031,4.932038307,1.9805,1,3,7,3,1,,
,,,,,,,,,,,stim/sus.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,p,2.7519,6.953006744,1.5328,2,0,8,2,1,,
,,,,,,,,,,,stim/sis.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,z,2.4343,6.984053612,3.5159,2,1,9,0,1,,
,,,,,,,,,,,stim/sos.wav,5ef59d011c4119208ae8e40d,001,2021-10-26_18h42.41.326,phoneme_categorization_task,2021.2.3,Linux x86_64,60.03121623,,,m,2.3767,6.948904037,7.2987,2,2,10,1,1,,
