key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,28.5687,q,22.4771,6.756638017,14.0782,0,0,0,0,1,stim/sis.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,
,,m,5.0007,4.990795154,2.8623,0,1,1,1,1,stim/sos.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,space,3.6937,v,12.0838,1.998239307,1.2913,0,0,0,2,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,z,4.1024,4.990795154,3.6372,0,1,1,3,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,m,4.0015,5.014235732,1.3961,0,2,2,1,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,q,7.9007,5.990918425,2.532,0,3,3,0,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,q,2.5193,6.006545302,2.0403,1,0,4,0,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,v,7.0198,1.185639346,1.2643,1,1,5,2,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,z,4.0355,1.951358676,1.163,1,2,6,3,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,m,3.351,5.990918425,1.5805,1,3,7,1,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,m,1.4562,5.936224093,1.1404,2,0,8,1,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,z,2.617,5.967478372,2.0057,2,1,9,3,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,v,11.7673,1.115318138,1.2166,2,2,10,2,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,z,1.9208,6.029985879,1.9952,2,3,11,0,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,m,2.222,5.936224093,1.5812,3,0,12,1,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,v,2.2495,1.146572154,1.1804,3,1,13,2,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,z,1.8159,6.053425932,1.5571,3,2,14,3,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,z,1.7383,5.842462832,1.1147,3,3,15,0,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,z,2.9169,5.529924244,1.9976,4,0,16,3,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,v,2.6388,1.584126019,1.1996,4,1,17,2,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,q,2.0852,6.8269587,1.7262,4,2,18,0,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,m,2.9182,5.639312907,0.9969,4,3,19,1,1,,
,,,,,,,,,,,,,001,2021-10-26_20h43.19.514,phoneme_categorization_task,2021.2.3,Win32,60.0240096,,,,,,,,,,,,space,12.4789
