key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,2.9886,p,19.623,5.285703125,2.1447,0,0,0,1,1,stim/sos.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,
,,z,13.3691,6.471223958,2.8164,0,1,1,0,1,stim/sis.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,
,,,,,,,,,,,stim/sus.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,space,3.6228,p,12.5094,1.358515625,1.643,0,0,0,2,1,,
,,,,,,,,,,,stim/sys.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,v,6.8238,6.002734375,2.2378,0,1,1,3,1,,
,,,,,,,,,,,stim/sos.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,y,7.9719,2.766328125,1.8958,0,2,2,1,1,,
,,,,,,,,,,,stim/sis.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,4.8677,6.110859375,3.6744,0,3,3,0,1,,
,,,,,,,,,,,stim/sys.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,g,6.5899,4.73046875,1.5713,1,0,4,3,1,,
,,,,,,,,,,,stim/sos.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,y,4.9342,2.481067708,1.5112,1,1,5,1,1,,
,,,,,,,,,,,stim/sis.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,4.4008,6.09046875,1.9167,1,2,6,0,1,,
,,,,,,,,,,,stim/sus.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,7.932,1.378307292,1.5167,1,3,7,2,1,,
,,,,,,,,,,,stim/sys.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,v,4.9319,5.759557292,1.4442,2,0,8,3,1,,
,,,,,,,,,,,stim/sos.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,y,5.7983,1.820390625,1.7643,2,1,9,1,1,,
,,,,,,,,,,,stim/sus.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,5.2972,1.793515625,1.6636,2,2,10,2,1,,
,,,,,,,,,,,stim/sis.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,6.901,6.163697917,1.3359,2,3,11,0,1,,
,,,,,,,,,,,stim/sus.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,6.8318,1.827057292,1.4607,3,0,12,2,1,,
,,,,,,,,,,,stim/sys.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,g,10.2988,5.818255208,2.5642,3,1,13,3,1,,
,,,,,,,,,,,stim/sos.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,y,2.1348,1.885963542,3.4075,3,2,14,1,1,,
,,,,,,,,,,,stim/sis.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,2.6317,6.290703125,1.0839,3,3,15,0,1,,
,,,,,,,,,,,stim/sis.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,4.6826,6.396223958,1.4583,4,0,16,0,1,,
,,,,,,,,,,,stim/sus.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,15.8702,1.840911458,1.1113,4,1,17,2,1,,
,,,,,,,,,,,stim/sys.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,g,3.79,6.503489583,1.3177,4,2,18,3,1,,
,,,,,,,,,,,stim/sos.wav,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,2.9187,6.056015625,0.9497,4,3,19,1,1,,
,,,,,,,,,,,,60ff3a07d734239b4406270b,001,2021-10-23_15h31.51.612,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,space,1.2042
