key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,5.8123,q,5.4894,5.008385417,2.5863,0,0,0,0,1,stim/sis.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,p,4.1165,4.903411458,2.6036,0,1,1,1,1,stim/sos.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,,,,,,,,stim/sis.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,space,1.5482,q,5.2649,5.013697917,2.4468,0,0,0,0,1,,
,,,,,,,,,,,stim/sus.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,1.4993,4.9534375,1.0499,0,1,1,2,1,,
,,,,,,,,,,,stim/sys.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,g,6.8172,2.977526042,1.5539,0,2,2,3,1,,
,,,,,,,,,,,stim/sos.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,4.7772,3.054609375,1.4692,0,3,3,1,1,,
,,,,,,,,,,,stim/sys.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,7.1499,3.008802083,0.7994,1,0,4,3,1,,
,,,,,,,,,,,stim/sos.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,5.4775,4.54015625,1.9875,1,1,5,1,1,,
,,,,,,,,,,,stim/sus.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,5.2907,4.87359375,0.993,1,2,6,2,1,,
,,,,,,,,,,,stim/sis.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,2.9574,4.882838542,1.4663,1,3,7,0,1,,
,,,,,,,,,,,stim/sys.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,v,3.0942,4.468723958,1.9866,2,0,8,3,1,,
,,,,,,,,,,,stim/sos.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,3.1498,4.128984375,1.067,2,1,9,1,1,,
,,,,,,,,,,,stim/sis.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,2.6557,4.562213542,0.9305,2,2,10,0,1,,
,,,,,,,,,,,stim/sus.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,1.6778,4.562213542,0.5466,2,3,11,2,1,,
,,,,,,,,,,,stim/sos.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,y,2.8684,4.562213542,0.7038,3,0,12,1,1,,
,,,,,,,,,,,stim/sis.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,5.7012,5.071875,1.3197,3,1,13,0,1,,
,,,,,,,,,,,stim/sys.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,v,2.3827,4.934557292,0.7676,3,2,14,3,1,,
,,,,,,,,,,,stim/sus.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,2.1694,4.934557292,0.6254,3,3,15,2,1,,
,,,,,,,,,,,stim/sus.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,1.3512,4.934557292,0.4655,4,0,16,2,1,,
,,,,,,,,,,,stim/sis.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,2.0628,4.733125,0.9304,4,1,17,0,1,,
,,,,,,,,,,,stim/sos.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,y,3.935,5.018697917,1.068,4,2,18,1,1,,
,,,,,,,,,,,stim/sys.wav,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,v,3.4937,5.018697917,0.4524,4,3,19,3,1,,
,,,,,,,,,,,,5e6c20d568ed541e7ab8aad5,001,2021-10-26_18h51.30.545,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,space,1.1581
