key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,8.0203,m,15.3929,6.001094394,6.1918,0,0,0,1,1,stim/sos.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,
,,z,3.5183,6.970410665,5.3393,0,1,1,0,1,stim/sis.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,
,,,,,,,,,,,stim/sos.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,space,2.2287,m,2.1929,5.408541785,1.9713,0,0,0,1,1,,
,,,,,,,,,,,stim/sys.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,5.2052,4.006137,1.447,0,1,1,3,1,,
,,,,,,,,,,,stim/sis.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,1.5679,6.9402771,1.3468,0,2,2,0,1,,
,,,,,,,,,,,stim/sus.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,p,3.6218,5.974489,2.7112,0,3,3,2,1,,
,,,,,,,,,,,stim/sus.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,p,2.986,5.895888435,1.725,1,0,4,2,1,,
,,,,,,,,,,,stim/sis.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,2.2013,5.669160207,1.3845,1,1,5,0,1,,
,,,,,,,,,,,stim/sos.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,m,3.4558,6.252685547,1.4883,1,2,6,1,1,,
,,,,,,,,,,,stim/sys.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,5.8721,5.323651208,1.2496,1,3,7,3,1,,
,,,,,,,,,,,stim/sus.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,p,4.6638,4.495796204,1.0025,2,0,8,2,1,,
,,,,,,,,,,,stim/sos.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,m,1.7538,5.446141985,2.5109,2,1,9,1,1,,
,,,,,,,,,,,stim/sis.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,1.7001,6.559221056,3.7013,2,2,10,0,1,,
,,,,,,,,,,,stim/sys.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,2.1046,3.228746626,2.0612,2,3,11,3,1,,
,,,,,,,,,,,stim/sys.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,1.4415,3.833111233,1.5527,3,0,12,3,1,,
,,,,,,,,,,,stim/sis.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,1.5009,5.656145732,1.2276,3,1,13,0,1,,
,,,,,,,,,,,stim/sos.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,m,1.7161,6.087710063,1.3799,3,2,14,1,1,,
,,,,,,,,,,,stim/sus.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,p,3.1862,4.675570594,1.1889,3,3,15,2,1,,
,,,,,,,,,,,stim/sus.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,p,1.536,4.675570594,1.1415,4,0,16,2,1,,
,,,,,,,,,,,stim/sis.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,z,1.3677,5.939845615,1.0777,4,1,17,0,1,,
,,,,,,,,,,,stim/sys.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,q,3.3837,3.708791521,1.4822,4,2,18,3,1,,
,,,,,,,,,,,stim/sos.wav,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,m,1.652,4.898015764,1.1107,4,3,19,1,1,,
,,,,,,,,,,,,6107397d50df8745777f484e,001,2021-10-26_20h57.46.498,phoneme_categorization_task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,space,20.7268
