key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,16.1586,m,38.1998,5.972222392,6.9127,0,0,0,1,1,stim/sos.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,,,,,,,,,,,
,,q,19.1269,6.783333333,5.0562,0,1,1,0,1,stim/sis.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,,,,,,,,,,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,space,2.5743,q,8.9381,6.638889058,4.2084,0,0,0,0,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,m,11.1484,5.716666667,3.5289,0,1,1,1,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,p,12.4738,3.377778117,7.4526,0,2,2,2,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,v,14.2823,4.994444784,5.9226,0,3,3,3,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,p,8.6451,4.994444784,2.8756,1,0,4,2,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,q,5.1674,6.394444784,4.0304,1,1,5,0,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,m,3.2324,5.933333333,5.239,1,2,6,1,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,v,10.0122,6.016666667,5.2626,1,3,7,3,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,y,9.6352,5.1,3.4067,2,0,8,1,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,p,5.3527,4,2.1958,2,1,9,2,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,v,5.024,5.788889058,2.8729,2,2,10,3,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,q,7.4767,5.855555725,3.7039,2,3,11,0,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,m,11.6416,5,3.1655,3,0,12,1,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,v,5.1651,5.994444784,6.3577,3,1,13,3,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,q,6.3376,3.772222392,4.3895,3,2,14,2,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,z,6.0829,5.25,4.2651,3,3,15,0,1,,
,,,,,,,,,,,stim/sus.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,p,9.9875,4.188889058,3.2795,4,0,16,2,1,,
,,,,,,,,,,,stim/sys.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,v,5.4381,4.805555725,2.4188,4,1,17,3,1,,
,,,,,,,,,,,stim/sis.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,z,5.812,4.616666667,2.2329,4,2,18,0,1,,
,,,,,,,,,,,stim/sos.wav,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,m,8.3483,4.555555725,2.7679,4,3,19,1,1,,
,,,,,,,,,,,,,001,2021-10-23_15h09.12.387,phoneme_categorization_task,2021.2.3,Win32,60.11421701,,,,,,,,,,,,space,18.0945
