key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
space,5.5253,q,15.1618,4.995,5.2647,0,0,0,0,1,stim/sis.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,m,21.9355,5.795364583,3.8847,0,1,1,1,1,stim/sos.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,,,,,,,,stim/sis.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,space,3.815,q,5.0797,6.801354167,1.875,0,0,0,0,1,,
,,,,,,,,,,,stim/sus.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,9.8342,6.070104167,1.1612,0,1,1,2,1,,
,,,,,,,,,,,stim/sos.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,m,16.0002,5.802864583,1.4837,0,2,2,1,1,,
,,,,,,,,,,,stim/sys.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,12.15,5.332109375,2.4079,0,3,3,3,1,,
,,,,,,,,,,,stim/sis.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,6.6228,5.993932292,1.039,1,0,4,0,1,,
,,,,,,,,,,,stim/sys.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,7.2196,5.052005208,1.1487,1,1,5,3,1,,
,,,,,,,,,,,stim/sos.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,y,8.0675,5.116640625,1.2452,1,2,6,1,1,,
,,,,,,,,,,,stim/sus.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,14.651,3.942473958,1.4739,1,3,7,2,1,,
,,,,,,,,,,,stim/sus.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,5.9185,4.799869792,2.3889,2,0,8,2,1,,
,,,,,,,,,,,stim/sys.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,11.589,4.357604167,1.3631,2,1,9,3,1,,
,,,,,,,,,,,stim/sis.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,1.8725,5.474375,2.4117,2,2,10,0,1,,
,,,,,,,,,,,stim/sos.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,m,23.5014,4.902109375,1.2457,2,3,11,1,1,,
,,,,,,,,,,,stim/sos.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,y,10.998,5.172630208,1.3957,3,0,12,1,1,,
,,,,,,,,,,,stim/sys.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,4.5877,5.248098958,0.7455,3,1,13,3,1,,
,,,,,,,,,,,stim/sus.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,p,14.3611,4.062005208,2.2285,3,2,14,2,1,,
,,,,,,,,,,,stim/sis.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,2.6249,5.192291667,1.2548,3,3,15,0,1,,
,,,,,,,,,,,stim/sos.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,m,5.8876,5.608255208,1.3005,4,0,16,1,1,,
,,,,,,,,,,,stim/sis.wav,6124232e0de36853de1edfa5,001,2021-10-23_19h55.21.065,phoneme_categorization_task,2021.2.3,MacIntel,60.0024001,,,q,1.9244,5.7153125,1.1086,4,1,17,0,1,,
